PresentationID|Seq|Year|Source|First Name|Middle|Last Name|Organization|City|State|Country|Email|CoAuthor
14177584|1|06/19/2015|Medmeme|R.||Suksathien|Maharat Nakhon Ratchasima Hospital|Nakhon Ratchasima||Switzerland||
14173466|1|06/08/2015|Medmeme|Ilyssa||Summer|Arizona State University|||||Gumel_A.
14169926|1|05/14/2014|Medmeme|Kruthika||Sundaram|Pulmonary, Allergy, Critical Care and Sleep Medicine, Davis Heart and Lung Research Institute, Department of Internal Medicine, Ohio State University Medical Center|Columbus, OH||||Das_Srabani:Gavrilin_Mikhail:Wewers_Mark D.
14169905|1|05/14/2014|Medmeme|Benjamin||Sunkel|Department of Molecular and Cellular Biochemistry and the Comprehensive Cancer Center, The Ohio State University College of Medicine|||||Wu_Dayong:Liu_Xiangtao:Ye_Zhenqing:Jin_Victor:Wang_Qianben
14177887|1|06/19/2015|Medmeme|M.||Supervía Pola|Miguel Servet Hospital|Zaragoza||Spain||Polo Royo_M.:Gimeno González_M.:Morata Crespo_B.
14173463|1|06/08/2015|Medmeme|Christina||Surulescu|Felix-Klein-Zentrum für Mathematik TU Kaiserslautern|||||Engwer_C.:Hunt_A.:Knappitsch_M.
14177797|1|06/19/2015|Medmeme|T.||Suzuki|Kansai University of Health Sciences|||||Bunno_Y.:Onigata_C.:Tani_M.:Yoneda_H.:Yoshida_S.
14174991|1|06/29/2015|Medmeme|Marzena||Szwed|University of Lodz|||Poland||Kania_Katarzyna D:Jozwiak_Zofia
14178060|1|06/19/2015|Medmeme|M.||Tabata|Toyohashi SOZO University|Toyohashi||Switzerland||
14177666|1|06/19/2015|Medmeme|I.||Táboas|Centro Hospitalar Tondela Viseu, Oliveira de Azemeis|||||Torres_A.:Peixoto_I.:Serrano_S.:Lima_L.:Pais-Carvalho_M.:Teixeira_P.:Caldas_J.
14170472|1|03/04/2015|Medmeme|FA||Tamarina|Department of Dermatology and Venereology. Faculty of Medicine. Airlangga University. Dr. Soetomo General Hospital|Surabaya||Indonesia||Zulkarnain_I
14156500|1|05/09/2015|Medmeme|A.||Tamburello|UO Medicina Interna Legnano, AO Ospedale Civile di Legnano|Legnano (MI)||Italy||Faggioli_P.:Sciascera_A.:Gilardi_A.G.:Rondena_M.:Giani_L.:Mazzone_A.
14156502|1|05/09/2015|Medmeme|C.||Tana|Unità Internistica Multidisciplinare (UIMD), AUSL Reggio Emilia|Guastalla, Reggio Emilia||||Rossi_S.:Silingardi_M.:Schiavone_C.
14178222|1|06/19/2015|Medmeme|H.-W.||Tang|Changhua Christian Hospital|Changhua||Switzerland||Liao_S.-F.:Chang_T.-H.:Tsai_K.-Y.
14165621|1|09/08/2014|Medmeme|Szabolcs||Tarapcsák|University of Debrecen|||Hungary||Simon_László:Szalóki_Gábor:Trencsényi_György:Márián_Teréz:Szabó_Gábor:Vereb_György:Goda_Katalin
14169903|1|05/14/2014|Medmeme|Somayeh S.||Tarighat|The Ohio State University Comprehensive Cancer Center|Columbus, OH||United States||Radomska_Hanna:Lai_Hongshan:Mahasenan_Kiran:Li_Chenglong:Perroti_Danilo:Garzon_Ramiro:Caligiuri_Michael:Blum_William:Baiocchi_Robert
14156505|1|05/09/2015|Medmeme|N.||Tarquinio|"UO Medicina Interna, Ospedale ""S.S. Benvenuto e Rocco"""|Osimo (AN)||||Falsetti_L.:Fioranelli_A.:Martino_M.:Capeci_W.:Catozzo_V.:Viticchi_G.:Pellegrini_F.
14156507|1|05/09/2015|Medmeme|A.||Tarroni|Medicina Interna e Reumatologia|Rimini||Italy||Mascella_F.:Focherini_M.C.:Ballardini_G.
14177124|1|06/19/2015|Medmeme|D.||Tate|University of Michigan|Novi, MI||United States||Forchheimer_M.:Pines_C.
5659645|1|10/16/2009|Medmeme|G.D.||te Raa||||||Fischer_K.:Verweij_W.:Biesma_D.H.
14177374|1|06/19/2015|Medmeme|D.||Tecer|Gazi University Medical Faculty|Ankara||||Sezgin_M.:Kanık_A.:Arıncı Incel_N.:Bölgen Cimen_O.:Biçer_A.:Sahin_G.
14170538|1|03/04/2015|Medmeme|Leelawadee||Techasatian|Division of Dermatology. Department of Pediatrics, Faculty of Medicine, Khon Kaen University|Khon Kaen||Thailand||
14172964|1|07/05/2015|Medmeme|Paul||Teesdale-Spittle|School of Biological Sciences, Victoria University of Wellington|||||
14170357|1|03/25/2015|Medmeme|Daniel C||Terveen|University of South Dakota Sanford School of Medicine 1400 W 22nd St|Sioux Falls, SD 57105||||Hsu_Benson S:Tufty_Geoffrey T
14163587|1|05/14/2015|Medmeme|Myriane||Tetrault|Services de santé et des services sociaux du Québec|Montreal||Canada||Courtois_Frederique
14170458|1|03/04/2015|Medmeme|N||Thamsakulsirin|Division of Dermatology, Department of Pediatrics, Queen Sirikit National Institute of Child Health|Bangkok||Thailand||Singalavanija_S:Limpongsanurak_W
14169906|1|05/14/2014|Medmeme|Katie||Thies|Department of Molecular and Cellular Biochemistry, The Comprehensive Cancer Center, The Ohio State University|||||Mathsyaraja_Haritha:Hans Meisen_W.:Kaur_Balveen:Liu_Tom:Timmers_Cynthia:Otero_Jose:Ostrowski_Michael C.
14170504|1|03/04/2015|Medmeme|P||Thitthiwong|Division of Dermatofogy, Department Pediatrics|||||Prongchantuk_P:Boonyawat_B
14170118|1|04/04/2014|Medmeme|Austin||Thompson||||||Wolfe_George
14173339|1|05/09/2015|Medmeme|Michael S.||Thompson|Department of Anesthesiology, University of Pittsburgh School of Medicine|Pittsburgh, PA||||Gelzinis_Theresa A.
14172130|1|09/17/2014|Medmeme|John||Thomson|Department of Surgery, School of Clinical Medicine, University of the Witwatersrand|||||Reid_Joanna:Ann Benn_Carol:Rayne_Sarah
13477690|1|08/27/2014|Medmeme|Laura||Thorner|Universidad CAECE|Ciudad Autónoma de Buenos Aires||Argentina||
14177606|1|06/19/2015|Medmeme|N.||Ticó-Falguera|Althaia Xarxa Assistencial Universitaria de Manresa|Manresa, SB||||Peña-Pitarch_E.:Romero-Culleres_G.:Sirvent-Batalla_G.:Abenoza-Guardiola_M.
14175017|1|06/29/2015|Medmeme|Jens||Timmer|University of Freiburg|||Germany||Steiert_Bernhard:Merkle_Ruth:Raue_Andreas:Schilling_Marcel:Klingmuller_Ursula
14163515|1|05/14/2015|Medmeme|Emily||Tinsley|MedStar National Rehabilitation Hospital, 102 Irving St|NW, Washington, DC||United States||Groah_Suzanne:Hasan_Ceylan:Betancourt_Luisa:Nash_Mark
14156515|1|05/09/2015|Medmeme|D.||Tirotta|Medicina Interna, Ospedale Cervesi di Cattolica, AUSL Romagna|Cattolica||Italy||Eusebi_G.:Finazzi_M.G.:Giampaolo_L.:Durante_V.
14174722|1|06/29/2015|Medmeme|Florine||Tissier|ORPHY laboratory EA4324 UBO|Brest||France||Mallem_Yassine:Goanvec_Christelle:Desfontis_Jean-Claude:Bourgeois_Nathalie:Theron_Michael:Roquefort_Philippe:Aubry_Thierry:Pichavant-Rafini_Karine:Mansourati_Jacques:Gilard_Martine
14172568|1|07/30/2015|Medmeme|T.||Tissot|CREEC|Montpellier||France||Arnal_A.:Ujvari_B.:Nunney_L.:Solary_E.:Laplane_L.:Bonhomme_F.:Vittecoq_M.:Tasiemski_A.:Renaud_F.:Pujol_P.:Roche_B.:Thomas_F.
14165061|1|05/31/2015|Medmeme|KUPSA||Tomáš|Katedra vojenského vnitřního lékařství a vojenské hygieny, Fakulta vojenského zdravotnictví Hradec Králové|||||Jan_Vaněk:Martina_Vašatová:Iva_Karešová:Ladislav_Jebavý:Pavel_Žák:Horáček Jan_M
14173681|1|12/04/2014|Medmeme|J.||Toohill|Griffith Health Institute, School of Nursing & Midwifery, Griffith University|Meadowbrook||||Fenwick_J.:Gamble_J.:Creedy_DK.
14172146|1|09/17/2014|Medmeme|Michele||Torlutter|Department of Family Medicine, School of Clinical Medicine, University of Witwatersrand|||||Mash_Bob
14172476|1|02/19/2014|Medmeme|R.||Tortini||||||Carn_S.A.:van Wyk de Vries_B.:Grosse_P.
14173029|1|07/02/2015|Medmeme|Marco||Tozzi|Department of Biology, University of Copenhagen|||||
14177668|1|06/19/2015|Medmeme|R.||Traistaru|University of Medicine and Pharmacy of Craiova|Craiova, RO||||Bumbea_A. M.:Rogoveanu_O.:Kamal_D.
14173834|1|12/04/2014|Medmeme|A.V.||Trinh|Griffith University, Molecular Basis of Disease Gold Coast|||Australia||Munn_A.L.
14173325|1|05/09/2015|Medmeme|Amanda||Trommello-Lukof||||||Khetani_Nicole:Elia_Elia:Kang_Yoogoo
14173335|1|05/09/2015|Medmeme|Albert||Tsai|Department of Anesthesiology and Critical Care, University of Pennsylvania|||||Sophocles_Aris:Patel_Prakash:Augoustides_John
14177881|1|06/19/2015|Medmeme|S.- W.||Tsai|Tzu Chi University|Taichung||Switzerland||
14170338|1|03/25/2015|Medmeme|Mai||Tsukikawa|Wills Eye Hospital|Philadelphia, Pennsylvania||||Lally_Sara E:Shields_Carol L:Eagle_Ralph C:Wasserman_Barry N
14177431|1|06/19/2015|Medmeme|S.||Tuna|Akdeniz Üniversity|Antalya||Switzerland||Ozdemir_T.:Oz_H.
14156524|1|05/09/2015|Medmeme|M.||Turrin|"UOC Medicina Interna, Ospedali Riuniti Padova Sud ""Madre Teresa di Calcutta"", Azienda ULSS n. 17, Regione del Veneto"|Monselice (PD)||||Martinelli_S.
14173469|1|06/08/2015|Medmeme|Jack||Tuszynski|University of Alberta|||||Carels_N.:Tilli_T.
14170529|1|03/04/2015|Medmeme|M||Udompataikul|Skin center, Faculty of Medicine, Srinakharinwirot University|Bangkok||Thailand||Sutapanit_P:Ophaswongse_S:Chalermchai_T
14178137|1|06/19/2015|Medmeme|A. M.||Ulasli|Kocatepe University|Afyonkarahisar||Switzerland||Eyvaz_N.:Cevik_H.:Toktas_H.:Solak_O.:Dundar_U.
14177350|1|06/19/2015|Medmeme|A. M.||Ulasli|Kocatepe University|||||Dikici_O.:Eroglu_S.:Dundar_U.
14177969|1|06/19/2015|Medmeme|S.||Ullah|King Fahad Medical City|Riyadh, SA||||Ahmad_I.:Wunderlich_C. A.
14170517|1|03/04/2015|Medmeme|S||Ullyana|Department of Dermatovenereology, Faculty of Medicine, University of Sumatera Utara H. Adam Malik General Hospital|Medan, North Sumatera||Indonesia||Aprita_I:Lakswinar_S.
14178301|1|06/19/2015|Medmeme|S.||Unsal-delialioglu|Ankara Physical Medicine and Rehabilitation Training and Research Hospital|Ankara||Switzerland||Aras_M.:Baday_D.:Karakus_D.
14165555|1|09/08/2014|Medmeme|Stephan||Urban|University of Heidelberg, Department of Infectious Diseases, Molecular Virology|||Germany||
14170477|1|03/04/2015|Medmeme|R||Utami|Division of Dermatovenereology, Department of Medicine, Faculty of Medicine, Wahidhi Sudirohusodo Hospital, Hasanuddin University|Makassar||Indonesia||Widita_W:Tabri_F:Rohayati_A
14172578|1|07/30/2015|Medmeme|B.||Uvjari|Faculty of Veterinary Sciences, University of Sydney|Camperdown, NSW||Australia||Kowarsky_M.:Wong_E.:Wu_C.:Pearse_A. M.:Taylor_R.:Warren_W.:Belov_K.:Papenfuss_A.
14177908|1|06/19/2015|Medmeme|K.||Valkenet|University Medical Center Utrecht|Utrecht||Switzerland||Trappenburg_J.:Backx_F.:van Hillegersberg_R.
14177822|1|06/19/2015|Medmeme|K.||Valkenet|University Medical Center Utrecht|Utrecht||Switzerland||Trappenburg_J.:Gosselink_R.:van Hillegersberg_R.:Backx_F.
14172858|1|07/08/2015|Medmeme|S.||Valle|Universidad Autónoma de Madrid. Departamento de Biología. Campus de Cantoblanco|28049-Madrid||||Fernández-Freire_P.:Barón-Sola_A.:Sanz-Alférez_S.
14174030|1|04/20/2015|Medmeme|Esther||van Asselt|RIKILT - Wageningen UR|Wageningen||Netherlands||Van der Fels-Klerx_Ine:Korsgaard_Helle:Bredsdorff_Lea:Nauta_Maarten:Poulsen_Morten:D'Agostino_Martin:Raley_Marian:Coles_David:Frewer_Lynn
14178148|1|06/19/2015|Medmeme|H.||Van de Meent|Radboudumc University|Nijmegen||Switzerland||Frölke_J. P.
14178149|1|06/19/2015|Medmeme|H.||Van de Meent|Radboudumc University|Nijmegen||Switzerland||Frölke_J. P.:Haket_L.
14172411|1|09/17/2014|Medmeme|Wendy||Van der Spuy|School of Anatomical Sciences, University of Witwatersrand|||||Augustine_Tanya
14172348|1|09/17/2014|Medmeme|Robyn||Van Zyl|Wits Research Institute For Malaria|||||Jansen van Vuuren_Natasha:Chen_Chien-Teng:Inam_Afreen:Azam_Amir
14173248|1|05/19/2014|Medmeme|Bhavana S.||Vangara|University of Pittsburgh School of Medicine|||||Khan_Saleem:Grandis_Jennifer
14177849|1|06/19/2015|Medmeme|K.||Vaníková|J.E. Purkyně University|Ústí nad Labem||Switzerland||Hrach_K.
14177934|1|06/19/2015|Medmeme|S.||Varagic-Markovic||Belgrade||||Blagojevic_D.:Petronic Markovic_I.:Markovic_D.:Tomanovic Vujadinovic_S.
14156537|1|05/09/2015|Medmeme|G.||Vassallo|Istituto di Medicina Interna, Università Cattolica|Roma||Italy||Antonelli_M.:Ferrulli_A.:Tarli_C.:Bernardini_F.:Mirijello_A.:Addolorato_G.
14156533|1|05/09/2015|Medmeme|G.||Vassallo|Istituto di Medicina Interna, Università Cattolica|Roma||Italy||Tarli_C.:Antonelli_M.:Bernardini_F.:Mirijello_A.:Gasbarrini_A.:Addolorato_G.
14169595|1|06/11/2015|Medmeme|PA||Vegt|Albert Schweitzer Hospital|Dordrecht||Netherlands||
14177142|1|06/19/2015|Medmeme|H.||Verbelen|University of Antwerp|Wilrijk||Switzerland||Gebruers_N.:Tjalma_W.
14177915|1|06/19/2015|Medmeme|H.||Verbelen|University of Antwerp|Wilrijk||Switzerland||Gebruers_N.:Tjalma_W.
14173838|1|12/04/2014|Medmeme|B.||Vieira|Griffith Health Institute, Griffith University|Gold Coast||Australia||Radford_R.:Pountney_D.L
14173704|1|12/04/2014|Medmeme|S||Vijayakumaran|Griffith Health Institute, School of Medical Science, Griffith University|Gold Coast||Australia||Wong_MB:Pountney_DL
14172616|1|07/30/2015|Medmeme|P.||Vinodbhai|Indian Astrobiology Research Centre|||India||
14156556|1|05/09/2015|Medmeme|C.||Virgillito|"UO Medicina Interna, Area Critica ARNAS ""Garibaldi"""|Catania||Italy||Di Mauro_C.:Tripiciano_A.:D'Amico_R.A.:Neri_S.:Morana_I.
14174618|1|06/29/2015|Medmeme|Olga||Vitavska|University of Osnabrück|||Germany||Bartölke_Rabea:Heinisch_Jürgen:Wieczorek_Helmut
14156557|1|05/09/2015|Medmeme|F.||Vitelli|Divisione di Medicina Interna V|||||Conterno_P.:Ficara_F.:Suman_F.:Nespoli_D.:Mestriner_M.:Martinelli_M.:Capello_T.:Fissore_F.:Giannella_R.:Guarnero_A.:Ferfoglia_G.:Lanzio_M.:Bruno_M.:Imperiale_E.:Marinone_C.
14177194|1|06/19/2015|Medmeme|H.||Vogel|University of Wuerzburg|Wuerzburg||Germany||Neuderth_S.:Driesel_P.:Wolf_H.- D.:Gerlich_C.:Küffner_R.:Lukasczik_M.
14173839|1|12/04/2014|Medmeme|Haleh||Vosgha|Cancer Molecular Pathology Group, School of Medicine, Griffith Health Institute (GHI), Griffith University|Queensland||Australia||Salajegheh_Ali:Smith_Robert A:Lam_Alfred KY
14173017|1|07/02/2015|Medmeme|Ann-Katrine||Vransø West|Niels Bohr Institute, University of Copenhagen|||||Wullkopf_Lena:Leijnse_Natascha:Erler_Janine:Broeng Oddershede_Lene
14174250|1|04/30/2015|Medmeme|Andreas||Wagner||Munchen||||
14173840|1|12/04/2014|Medmeme|Riajul||Wahab|Cancer Molecular Pathology, Griffith Health Institute, Griffith University|Gold Coast||||Gopalan_Vinod:Islam_Farhadul:Lam_Alfred K-Y
14172366|1|09/17/2014|Medmeme|Tasha||Wainstein|Department of Human Genetics, School of Pathology, University of Witwatersrand|||||Kerr_Robyn:Francies_Flavia:Baeyens_Ans:Cubasch_Herbert:Rayne_Sarah:Poppe_Bruce:Klaes_Kathleen:Krause_Amanda
14165319|1|04/20/2015|Medmeme|Samson||Wakibi|Mbarara University|Mbarara Uganda||Uganda||
14169663|1|06/08/2015|Medmeme|Graeme||Walker|QIMR Berghofer Medical Research Institute|||||
14173278|1|05/09/2015|Medmeme|Jason D.||Walls||||||Abraham_Daniel:Nelson_Charles:Kamath_Atul:Elkassabany_Nabil:Liu_Jiabin
14178268|1|06/19/2015|Medmeme|C.||Wan|Tianjin Medical University General Hospital|Tianjin||Switzerland||
14178262|1|06/19/2015|Medmeme|C.||Wan|Tianjin Medical University General Hospital|||||Jia_J.
14169907|1|05/14/2014|Medmeme|Chaojie||Wang|Ohio State Biochemistry Program|||||Mohd-Yusof_Adlina:McCarty_Samantha K.:Saji_Motoyasu:Ringel_Matthew D.
14164693|1|06/10/2015|Medmeme|Ying-Syuan||Wang|Taipei City Hospital, Yangming Branch, No.105, Yusheng St.|Taipei||Taiwan||Lee_Jason Js:Ho_Chin- Yu:Yu_Wen-Ruey
14170540|1|03/04/2015|Medmeme|Rungsima||Wanitphakdeedecha|Department of Dennatology, Faculty of Medicine Siriraj Hospital, Mahidol University|Bangkok||Thailand||
14163344|1|05/14/2015|Medmeme|William||Waring|Medical College of Wisconsin, 9200 Wisconsin Avenue|Milwaukee, Wisconsin||United States||Rodriguez_Gianna M.:Waldren_Kristen:Bieringsørensen_Fin:Schuld_Christian:Rupp_Ruediger:Levin-Gleba_Jay
14178349|1|06/19/2015|Medmeme|T.||Warlop|Cliniques Universitaires Saint-Luc|||||Detrembleur_C.:Stoquart_G.:Crevecoeur_F.:Jeanjean_A.:Lejeune_T.
14172597|1|07/30/2015|Medmeme|N. J.||Warner|Warner Consulting|||United States||
14170206|1|10/24/2013|Medmeme|Jonathan||Watson|Minnesota Association of Community Health Centers (MNACHC)|||||Johnson_Jinny
14174052|1|04/20/2015|Medmeme|Armin A.||Weiser|Federal Institute for Risk Assessment|Berlin||Germany||Thoens_Christian:Appel_Bernd:Kaesbohrer_Annemarie:Filter_Matthias
13477239|1|08/27/2014|Medmeme|Silvia||Weitzman|AASM|Buenos Aires, Capital Federal||Argentina||
14169921|1|05/14/2014|Medmeme|Alessandra M.||Welker|Neuroscience Graduate Studies Program|||||Beattie_Christine E.:Kaur_Balveen
14172555|1|07/30/2015|Medmeme|J.||Wells|Institute of Child Health, University College London (UCL)|London||United Kingdom||
14177958|1|06/19/2015|Medmeme|X.-H.||Wen|Anhui Medical University|Hefei||Switzerland||Huang_H.-Z.:Zhu_R.:Huang_J.-H.:Wang_S.-Y.:Zhu_Y.-E.
14177473|1|06/19/2015|Medmeme|M.||Wewalka|Landesklinikum Mistelbach|Mistelbach||Switzerland||Uher_E.- M.
14173217|1|05/19/2014|Medmeme|Jonathan||Weyhenmeyer|Indiana University School of Medicine|||||Sejnowski_Terrence
14173679|1|12/04/2014|Medmeme|Amanda J||Wheeler|Social Health Research Program, Griffith University|Logan||Australia||Crozier_Michelle:Stewart_Victoria:Roennfeldt_Helena:Walsh_Peter
14173260|1|05/19/2014|Medmeme|Yasmine N.||White|University of Michigan Medical School|||||Shannon_Kevin
14177148|1|06/19/2015|Medmeme|A.||Wilson|Department of Respiratory Medicine|||||Langdon_K.:Bear_N.:Blair_E.:Steer_K.:Blackmore_M.
14173472|1|06/08/2015|Medmeme|Shelby||Wilson|Morehouse College|||||
14170465|1|03/04/2015|Medmeme|W||Wisuthsarewong|Division of Pediatric Dermatology, Department of Pediatrics, Faculty of Medicine, Siriraj Hospital, Mahidol University|||Thailand||Boonpuen_N:Nitiyarom_R
14173473|1|06/08/2015|Medmeme|Dominik||Wodarz|University of California, Irvine|||||Komarova_N.
14173172|1|09/09/2014|Medmeme|Danuta||Wojnar|Seattle University, College of Nursing|||United States||
14173231|1|05/19/2014|Medmeme|Benjamin J.||Wolpaw|Case Western Reserve University|||||Narla_Goutham
14169818|1|11/28/2014|Medmeme|Bin||Xiao|McGill University|||||
14175003|1|06/29/2015|Medmeme|Shunyuan||Xiao|University of Maryland|||United States||Ma_Xianfeng:Berkey_Robert:Zhang_Yi:Zhang_Qiong:King_Harlan:Kale_Shiv:Bittner_Florian:Schmidt_Nadine:Wang_Wenming
14178276|1|06/19/2015|Medmeme|Z.||Xu|Jilin University|ChangChun||Switzerland||Yu_H.:Hirasawa_E.:Qu_W.
14178041|1|06/19/2015|Medmeme|T.||Yamaguchi|Fukui Prefectural Hospital|||||Yamamura_O.:Hamano_T.:Nakamoto_Y.
14177827|1|06/19/2015|Medmeme|S.||Yamamoto|Ukima Central Hospital|Koto||||Furukawa_Y.:Nitta_O.
14174771|1|06/29/2015|Medmeme|Feng-Yi||Yang|National Yang-Ming University|||Taiwan||Chang_Wen-Yuan:Lin_Wei-Ting:Hwang_Jeng-Jong
14177409|1|06/19/2015|Medmeme|S. N.||Yang|Korea University Guro Hospital|Seoul||South Korea||Yoon_J. S.
14174310|1|04/30/2015|Medmeme|Daiwei||Yao||Hannover||||Claaßen_L.:Windhagen_H.:Stukenborg-Colsman_C.:Jakubowitz_E.:Daniilidis_K.
14174724|1|06/29/2015|Medmeme|Jwu-Lai||Yeh|Department of Pharmacology School of Medicine Kaohsiung Medical University|||Taiwan||Hung_Chen-Ting:Liou_Shu-Fen:Chen_Ing-Jun
14177653|1|06/19/2015|Medmeme|A.||Yener-Guclu|Ankara Physical Medicine and Rehabiitation Training and Research Hospital|Ankara||Switzerland||Unsal-Delialioglu_S.:Ozel_S.:Culha_C.
14178202|1|06/19/2015|Medmeme|D.||Yi|Yonsei University Wonju College of Medicine|Wonju||South Korea||Park_J. M.:Lee_J. H.:Park_T. J.:Park_J.
14170552|1|03/04/2015|Medmeme|Giam||Yoke Chin|National University of Singapore|||||
14173324|1|05/09/2015|Medmeme|Uzung||Yoon|Thomas Jefferson University Hospital, Department of Anesthesiology|||||Yuan_Ian
14174976|1|06/29/2015|Medmeme|Ingrid F||Younes|American University of Beirut|||Lebanon||Malkhassian_Lori H:Zahr_Hind C:Mahdi Sleiman_Mohamad:Daoud_Hussein:Al Qraini_Moath:Oweis_Ghanem:Jaalouk_Diana E
14173261|1|05/19/2014|Medmeme|Andrew C.||Young|K-RITH|||||Sigal_Alex
14172880|1|07/05/2015|Medmeme|Siming||Yu|Nanoparticles and Nanocomposites Group, Institut de Ciència de Materials de Barcelona, Consejo Superior de Investigaciones Científicas (ICMAB-CSIC), Campus de la UAB|Bellaterra, E-08193, Catalunya||Spain||Gonzalez-Moragas_Laura:Milla_Maria:Laromaine_Anna:Roig_Anna
14173033|1|07/02/2015|Medmeme|Shen||Yu Helvig|Department of Pharmacy, University of Copenhagen|||||
14173289|1|05/09/2015|Medmeme|Ian||Yuan|Thomas Jefferson University Hospital|||||Machnicki_Robert:Lukof_Amanda:Torjman_Marc
14170491|1|03/04/2015|Medmeme|N||Yudhitiara|Division of Pediatric Dermatology, Department of Dermatovenerology, Faculty of Medicine, Dr Hasan Sadikin Hospital, Padjadjaran University|Bandung||Indonesia||Arline_I:Ramali_LM:Prihianti_SP:Dwiyana_RF
14170475|1|03/04/2015|Medmeme|M||Yunus|Division of Dermatowenereology Department of Medicine. Faculty of Medicine, WahidinSudirohusodo Hospital, Hasanuddin University|Makassar||Indonesia||Tabri_T:Rimayani_S:Utami_IT
14178453|1|06/19/2015|Medmeme|D.||Zaharieva|NSA|Sofia||Bulgaria||
14178043|1|06/19/2015|Medmeme|A.||Zão|Centro Hospitalar do Porto|Porto||Switzerland||Ataide_S.:Camelo_A.
14177904|1|06/19/2015|Medmeme|A.||Zão|Centro Hospitalar do Porto|Porto||Switzerland||Correia_A. R.:Camelo_A.
14177905|1|06/19/2015|Medmeme|A.||Zão|Centro Hospitalar do Porto|Porto||Switzerland||Moreira_C.:Coutinho_F.:Barroso_P.
14177251|1|06/19/2015|Medmeme|A.||Zarghi||Tehran||Iran||
14164982|1|05/31/2015|Medmeme|Adam||Zdeněk|Interní hematologická a onkologická klinika LF MU a FN Brno|||||Szturz_Petr:Pour_Luděk:Krejčí_Marta
14177948|1|06/19/2015|Medmeme|H.||Zerouga|EHS Pédiatrique Canastel|||||Rebib_N.:Zineb_T.:Fatima_Z.:Douma_N.:Belkadi_A.
14165890|1|06/21/2015|Medmeme|V||Zevallos|University of Mainz, Institute of Translational Immunology|||Germany||Weinmann-Menke_J:Meineck_M:Schuppan_D
14173848|1|12/04/2014|Medmeme|Kai||Zhang|School of Medical Science & Griffith Health Institute, Gold Coast Campus, Griffith University|Southport, QLD 4222||Australia||Ping Xu_Zhi:Lu_Ji:Yong Tang_Zhi:Jun Zhao_Hui:Good_David A.:Qian Wei_Ming
14177817|1|06/19/2015|Medmeme|T.||Zhang|West China Hospital, Sichuan University|Chengdu||Switzerland||Wang_P.:Yang_N.:Liu_E.:He_C.
14169813|1|11/28/2014|Medmeme|Yichi||Zhang|Carleton University|||||
14177825|1|06/19/2015|Medmeme|N.||Zhou|The Second Affiliated Hospital of KMU|||||Ao_L.
14169859|1|05/14/2014|Medmeme|Xinyu||Zhou|Department of Surgery, Davis Heart and Lung Research Institute, Wexner Medical Center, The Ohio State University|||||Ho Park_Ki:Lin_Pei-hui:Sun_Mingzhai:Duann_Pu:Yamazaki_Daiju:Wayne Chen_S.R.:Takeshima_Hiroshi:Ma_Jianjie
14174313|1|04/30/2015|Medmeme|Timo||Zippelius||Eisenberg||||Perka_C.:Putzier_M.:Matziolis_G.:Strube_P.
14156566|1|05/09/2015|Medmeme|M.||Zippi|Unit of Gastroenterology and Digestive Endoscopy, Sandro Pertini Hospital|Rome||Italy||Del Citto_B.:Grassi_G.:Cocco_A.:Cassieri_C.:Marzano_C.:Pentassuglio_I.:Parlati_L.:Febbraro_I.
14172389|1|09/17/2014|Medmeme|Flavia||Zita Francies|Department of Radiation Biophysics, iThemba LABS|Somerset West||||Herd_Olivia:Cairns_Alan:Vral_Anne:Petrus Slabbert_Jacobus:Baeyens_Ans
14170450|1|03/25/2015|Medmeme|Jitka L||Zobal-Ratner||||||Krishan-Dave_Nisha:Motley_William W:Peragallo_Jason H:Braverman_Rebecca S:Capo_Hilda:Rotberg_Leemor:Rutar_Tina:Schmitt_Melanie
14173124|1|06/26/2015|Medmeme|Lisa||Zondag|University of Otago, Department of Anatomy, School of Medical Sciences|Dunedin||New Zealand||Rutherford_Kim:Wilson_Megan
14177757|1|06/19/2015|Medmeme|N.||Zoukeri|MTKassab Institute|Manouba||Switzerland||Dziri_S.:Kharrat_O.:Miri_I.:Lebib_S.:Ben Salah_F. Z.:Dziri_C.
14173849|1|12/04/2014|Medmeme|Abu Hasanat||Zulfiker|School of Medical Science & Griffith Health Institute, Griffith University|Gold Coast||Australia||Sohrabi_Mohsen:Darren Grice_I.:Wei_Ming Q.
14172548|1|07/30/2015|Medmeme|H.||zur Hausen|German Cancer Research Center|Heidelberg||Germany||
